,booster,knn,knn_sel
9336,0.179247164871996,0.2,0.2
9337,0.1819030961471054,0.1,0.0
9338,0.098268670817324,0.2,0.2
9339,0.09674114421987655,0.1,0.0
9340,0.03339194321216796,0.1,0.0
9341,0.13300208322853543,0.3,0.4
9342,0.07006756116649548,0.0,0.0
9343,0.0940156856114992,0.4,0.2
9344,0.23729863822901784,0.0,0.0
9345,0.2162656615406589,0.2,0.0
9346,0.0660254684326852,0.0,0.0
9347,0.1677393968093231,0.5,0.4
9348,0.07263330443605304,0.1,0.0
9349,0.0527459126711919,0.0,0.0
9350,0.09103375571442471,0.0,0.0
9351,0.162631763804806,0.4,0.2
9352,0.10629275401754486,0.0,0.0
9353,0.08533363356413316,0.0,0.4
9354,0.028275370823886134,0.1,0.2
9355,0.07972302950292105,0.0,0.0
9356,0.10917528385385893,0.2,0.2
9357,0.06600591060309474,0.0,0.0
9358,0.05025753863392264,0.0,0.0
9359,0.03337229528435648,0.0,0.0
9360,0.030207465638518713,0.0,0.0
9361,0.13727113900152718,0.3,0.0
9362,0.05930071281073529,0.0,0.0
9363,0.03522961577869383,0.0,0.0
9364,0.04611517458669445,0.0,0.0
9365,0.06889016986054665,0.0,0.0
9366,0.0598888338695275,0.0,0.0
9367,0.026967260564169374,0.2,0.0
9368,0.33000292360004685,0.4,0.2
9369,0.16643384770519645,0.3,0.6
9370,0.07645189126153586,0.0,0.4
9371,0.09508721261609332,0.0,0.0
9372,0.0851012728852007,0.2,0.0
9373,0.13921506381779505,0.0,0.2
9374,0.11603830585920197,0.1,0.0
9375,0.37637454624096356,0.7,0.4
9376,0.03119603726253162,0.0,0.0
9377,0.03054166780171182,0.0,0.0
9378,0.1678364054114913,0.3,0.2
9379,0.09710989557392541,0.1,0.0
9380,0.05416721184417755,0.1,0.2
9381,0.08629005208009644,0.1,0.0
9382,0.08762702972709262,0.1,0.2
9383,0.07110024494372758,0.0,0.0
9384,0.03949672506681601,0.0,0.0
9385,0.14418047429092018,0.1,0.0
9386,0.20691326484218692,0.5,0.2
9387,0.14705376652622282,0.2,0.0
9388,0.7336024665791898,0.8,0.6
9389,0.029882158932295396,0.0,0.0
9390,0.052867869255310264,0.0,0.0
9391,0.03747280352665643,0.3,0.2
9392,0.08214923900285469,0.1,0.0
9393,0.574540566285338,0.6,0.6
9394,0.10087721374992231,0.1,0.0
9395,0.0435005132475165,0.0,0.0
9396,0.025134921375258194,0.0,0.0
9397,0.055749578850713494,0.1,0.2
9398,0.10350943581152576,0.0,0.0
9399,0.7413181335286523,0.4,0.6
9400,0.821754063257426,0.3,0.6
9401,0.05764472874973721,0.0,0.0
9402,0.06738403024459777,0.2,0.2
9403,0.4200151432268276,0.3,0.4
9404,0.11411023398245204,0.0,0.0
9405,0.0831866447497085,0.0,0.0
9406,0.06566341120392755,0.1,0.0
9407,0.13737149475461127,0.1,0.2
9408,0.08602169423359951,0.0,0.0
9409,0.0827495471052784,0.1,0.2
9410,0.09167190013896993,0.1,0.0
9411,0.4833871078251893,0.7,0.8
9412,0.10481667080713272,0.3,0.2
9413,0.02340787643377586,0.0,0.0
9414,0.2138099886765355,0.3,0.4
9415,0.0567096595178954,0.0,0.0
9416,0.032164430670108615,0.0,0.0
9417,0.061642827076774966,0.0,0.0
9418,0.08813257783217053,0.0,0.0
9419,0.14149683430417398,0.0,0.0
9420,0.0273037323891631,0.0,0.0
9421,0.035984732867417525,0.0,0.0
9422,0.0759497145827005,0.2,0.0
9423,0.047654227904827574,0.0,0.0
9424,0.15493041245062092,0.2,0.2
9425,0.38329817765794705,0.1,0.2
9426,0.09770470758816736,0.1,0.2
9427,0.02583734854774888,0.0,0.0
9428,0.07134155390152763,0.3,0.4
9429,0.08986272945436848,0.0,0.0
9430,0.16562651653566407,0.0,0.0
9431,0.07204957405211439,0.1,0.0
9432,0.12038870342034153,0.2,0.2
9433,0.11219597426703014,0.1,0.2
9434,0.06746590916788253,0.1,0.0
9435,0.02526834914204479,0.0,0.0
9436,0.06988470970066007,0.1,0.0
9437,0.11504847775599693,0.0,0.0
9438,0.030131127068338606,0.0,0.0
9439,0.03602019125486511,0.0,0.0
9440,0.036150233012646284,0.0,0.0
9441,0.07370190452043363,0.0,0.0
9442,0.03740830837767112,0.0,0.0
9443,0.07384586252776781,0.0,0.0
9444,0.16456315488310697,0.3,0.4
9445,0.23143831792750094,0.1,0.0
9446,0.031841946400616016,0.2,0.0
9447,0.10920526233257154,0.3,0.0
9448,0.12712746055771534,0.0,0.0
9449,0.09773826583858208,0.0,0.0
9450,0.06212914922300142,0.0,0.0
9451,0.06120516446026566,0.0,0.2
9452,0.02588357582775113,0.0,0.0
9453,0.08535041649882566,0.0,0.0
9454,0.040704671021105227,0.0,0.0
9455,0.07955700269995034,0.0,0.0
9456,0.09732994142465874,0.1,0.2
9457,0.08778828469489426,0.0,0.0
9458,0.043484744313737285,0.0,0.0
9459,0.0716988140274584,0.2,0.0
9460,0.09499079419621546,0.2,0.2
9461,0.08064261513911633,0.1,0.0
9462,0.08732220303762656,0.1,0.0
9463,0.08622815535418304,0.0,0.0
9464,0.05739021937348803,0.0,0.0
9465,0.045260316675861445,0.0,0.0
9466,0.09663199686102952,0.3,0.0
9467,0.12731246831160795,0.0,0.4
9468,0.09794416269601955,0.1,0.2
9469,0.7257925814816439,0.7,0.8
9470,0.1549953368870121,0.0,0.0
9471,0.10594844186872536,0.3,0.2
9472,0.05035742469159966,0.0,0.0
9473,0.06466671771342146,0.3,0.0
9474,0.03176850010782536,0.0,0.0
9475,0.03702430920087321,0.0,0.0
9476,0.03986912475451307,0.0,0.0
9477,0.0463340449820733,0.2,0.0
9478,0.03302540957463526,0.0,0.0
9479,0.09143790878847374,0.0,0.2
9480,0.043937459855915226,0.0,0.0
9481,0.059174927341228506,0.1,0.2
9482,0.03519335168090596,0.1,0.0
9483,0.2191008684185583,0.4,0.8
9484,0.03773713692041355,0.0,0.0
9485,0.18024908370790169,0.5,0.6
9486,0.08867440168660647,0.0,0.0
9487,0.049697662328727014,0.0,0.0
9488,0.06157039565224722,0.0,0.0
9489,0.07683079667327784,0.1,0.2
9490,0.05122280794697497,0.1,0.2
9491,0.1179250192519507,0.0,0.2
9492,0.6704092956517896,0.4,0.6
9493,0.034478374273079294,0.2,0.2
9494,0.0359995205019856,0.1,0.2
9495,0.31471449059350826,0.1,0.2
9496,0.20104175375500094,0.2,0.0
9497,0.25970392938443376,0.3,0.2
9498,0.17961523641132338,0.5,0.4
9499,0.46308181023860195,0.9,0.8
9500,0.14198942427721667,0.1,0.0
9501,0.038267604750717304,0.0,0.0
9502,0.05008724133659252,0.0,0.0
9503,0.05973456801438409,0.0,0.0
9504,0.09018560008201439,0.3,0.2
9505,0.09059520219952152,0.0,0.0
9506,0.07533759464256778,0.1,0.0
9507,0.05560592662335938,0.0,0.0
9508,0.05407892993972709,0.2,0.2
9509,0.050507336323188455,0.0,0.0
9510,0.2133598342463367,0.2,0.2
9511,0.11675742613999625,0.0,0.0
9512,0.06315978120924252,0.0,0.0
9513,0.3717298248235443,0.6,0.6
9514,0.16724630721620085,0.2,0.0
9515,0.0253442249960137,0.1,0.0
9516,0.0647089217209651,0.1,0.2
9517,0.07925535532891964,0.1,0.2
9518,0.08160384201600998,0.0,0.0
9519,0.059372085304999316,0.0,0.0
9520,0.11166351772963785,0.2,0.0
9521,0.12215115160785872,0.1,0.2
9522,0.18742192855051656,0.4,0.0
9523,0.13619833329944334,0.1,0.2
9524,0.031622266463186,0.1,0.0
9525,0.07955411436917406,0.1,0.2
9526,0.030131127068338606,0.0,0.0
9527,0.06516562162243585,0.0,0.0
9528,0.30477060121685023,0.6,0.8
9529,0.08895539616445762,0.2,0.0
9530,0.19123482652100462,0.1,0.0
9531,0.04786126976676541,0.1,0.0
9532,0.06652572400070497,0.0,0.0
9533,0.057476749802456005,0.1,0.2
9534,0.17590408898564897,0.0,0.0
9535,0.2742044021029206,0.1,0.2
9536,0.0482210510096866,0.2,0.0
9537,0.11817677317844663,0.3,0.2
9538,0.11712426454252751,0.0,0.0
9539,0.08924128143823404,0.3,0.2
9540,0.10755377039980976,0.0,0.0
9541,0.045846085344114024,0.0,0.0
9542,0.03848507261806628,0.1,0.0
9543,0.050732797994075984,0.1,0.2
9544,0.049040348603381266,0.3,0.2
9545,0.08975541381810792,0.1,0.0
9546,0.03535161608248523,0.0,0.0
9547,0.10323634672897772,0.1,0.2
9548,0.1056734142516369,0.2,0.0
9549,0.0861990274875645,0.0,0.0
9550,0.0477183851267717,0.3,0.0
9551,0.073796227976492,0.1,0.2
9552,0.11033337594165764,0.3,0.2
9553,0.04478172005782505,0.1,0.2
9554,0.10267767089462673,0.0,0.0
9555,0.17791412764907802,0.0,0.2
9556,0.09666355996395672,0.2,0.0
9557,0.21582284336411864,0.2,0.2
9558,0.055006634022922635,0.2,0.0
9559,0.19641357509299706,0.2,0.0
9560,0.04646072904049274,0.1,0.2
9561,0.05519515475415363,0.0,0.0
9562,0.14927657518713033,0.0,0.0
9563,0.13351918740023958,0.4,0.2
9564,0.03038335830368723,0.1,0.0
9565,0.11341175829834159,0.0,0.0
9566,0.13414982266869016,0.0,0.0
9567,0.03711306968712743,0.0,0.4
9568,0.2824280959041273,0.3,0.2
9569,0.07041189095204628,0.0,0.0
9570,0.09214500567242283,0.1,0.2
9571,0.6375715115248807,0.5,0.6
9572,0.0709819327873571,0.1,0.0
9573,0.1398173635267883,0.0,0.0
9574,0.06445108957032228,0.0,0.0
9575,0.17427950400980016,0.2,0.2
9576,0.18573249786219448,0.1,0.0
9577,0.08960814856854456,0.0,0.0
9578,0.06936104584575457,0.2,0.0
9579,0.10833712471666926,0.1,0.0
9580,0.09098646519848011,0.2,0.2
9581,0.03159047425762238,0.0,0.0
9582,0.09526291282216204,0.0,0.0
9583,0.03065966669002805,0.0,0.0
9584,0.024354795062956916,0.0,0.0
9585,0.11043492100755109,0.0,0.0
9586,0.030051158700740353,0.0,0.0
9587,0.09709962872416965,0.1,0.0
9588,0.4628257156059423,0.3,0.2
9589,0.4591707869941892,0.4,0.2
9590,0.13361565718019228,0.2,0.4
9591,0.08424946736196846,0.2,0.0
9592,0.05357537756251881,0.1,0.2
9593,0.03844342570094346,0.0,0.0
9594,0.14571094021942604,0.1,0.2
9595,0.03548446287861813,0.0,0.0
9596,0.1291114640159821,0.3,0.0
9597,0.10135727818720705,0.2,0.2
9598,0.08814320930235332,0.2,0.2
9599,0.0240390838084541,0.0,0.0
9600,0.1493760895262899,0.1,0.2
9601,0.036354857518708455,0.1,0.2
9602,0.14533734516441937,0.2,0.4
9603,0.07616108799530413,0.1,0.0
9604,0.10042419735712228,0.0,0.0
9605,0.08734460631527843,0.1,0.2
9606,0.08868218188706704,0.1,0.0
9607,0.12637817633556886,0.1,0.2
9608,0.034684614439548,0.0,0.0
9609,0.08911318093610006,0.2,0.4
9610,0.08667620862698129,0.0,0.0
9611,0.08254406276155257,0.0,0.0
9612,0.024157951378129018,0.0,0.0
9613,0.7011449594357743,0.5,0.6
9614,0.12193903081448088,0.0,0.0
9615,0.44179963324820726,0.7,1.0
9616,0.12185245981315182,0.1,0.2
9617,0.09775636222282816,0.3,0.4
9618,0.08319191094570379,0.2,0.2
9619,0.06350265139664169,0.0,0.0
9620,0.1083939766386194,0.2,0.4
9621,0.3179872910023636,0.3,0.0
9622,0.03176511118405861,0.0,0.0
9623,0.18463807501538382,0.3,0.0
9624,0.0323350351562304,0.0,0.0
9625,0.07020746795090613,0.2,0.0
9626,0.03669829699051855,0.0,0.0
9627,0.15901203571972258,0.2,0.0
9628,0.14383818222782443,0.1,0.0
9629,0.10529970400419693,0.2,0.0
9630,0.11512054280711204,0.1,0.0
9631,0.04347178348003764,0.0,0.0
9632,0.17763065870818753,0.1,0.0
9633,0.08914572250079457,0.2,0.0
9634,0.043802631369808005,0.0,0.0
9635,0.0489904977919546,0.1,0.2
9636,0.07825831508516197,0.0,0.0
9637,0.024157951378129018,0.0,0.0
9638,0.06297466970419516,0.1,0.0
9639,0.07824584689841804,0.0,0.0
9640,0.06330001156396652,0.0,0.2
9641,0.038096450448606614,0.1,0.0
9642,0.17333303106689185,0.1,0.4
9643,0.11698153234318623,0.0,0.2
9644,0.09718022093205711,0.2,0.0
9645,0.42065675563954347,0.2,0.2
9646,0.8197758481770288,0.5,0.2
9647,0.07546155831840456,0.0,0.0
9648,0.0575991503008338,0.0,0.0
9649,0.12701578333846222,0.0,0.2
9650,0.21176433775355918,0.3,0.0
9651,0.05401476715462955,0.1,0.2
9652,0.1599812965028169,0.1,0.0
9653,0.059454306067150256,0.0,0.0
9654,0.7425584023455687,0.7,0.6
9655,0.06307396555486242,0.0,0.0
9656,0.14487939326405255,0.3,0.2
9657,0.0721664286283814,0.0,0.0
9658,0.17666356977637337,0.2,0.0
9659,0.06009836662877896,0.0,0.0
9660,0.07835873177390516,0.0,0.0
9661,0.02553584362704153,0.1,0.0
9662,0.03425431930052199,0.0,0.0
9663,0.1348737645547788,0.1,0.2
9664,0.5235946057464407,0.4,0.6
9665,0.061785750948247516,0.1,0.0
9666,0.041857690803049616,0.0,0.0
9667,0.0446631911819298,0.1,0.2
9668,0.04596385880894323,0.1,0.0
9669,0.046404730683722105,0.1,0.0
9670,0.044239125277106155,0.0,0.0
9671,0.07363842541082877,0.1,0.4
9672,0.18693711414141548,0.3,0.2
9673,0.043507571612322445,0.0,0.0
9674,0.03844342570094346,0.0,0.0
9675,0.061415165149021365,0.0,0.0
9676,0.033404550431311374,0.0,0.0
9677,0.03521306317624806,0.0,0.0
9678,0.13950975397752244,0.0,0.0
9679,0.050838501423785036,0.0,0.0
9680,0.06163141332632538,0.0,0.0
9681,0.21882204679311013,0.1,0.4
9682,0.3728235820116673,0.3,0.2
9683,0.04194880704456229,0.2,0.0
9684,0.051979308054202034,0.1,0.2
9685,0.04573107923708437,0.0,0.0
9686,0.1226643298375966,0.2,0.2
9687,0.11147078665484345,0.2,0.2
9688,0.15718143469573875,0.0,0.2
9689,0.0538157524606298,0.0,0.0
9690,0.08367836594795874,0.0,0.0
9691,0.04936574168242138,0.1,0.2
9692,0.09363006793528383,0.1,0.2
9693,0.06227426685136936,0.0,0.0
9694,0.0650898721779517,0.0,0.0
9695,0.0947788268452535,0.0,0.0
9696,0.08864398634126701,0.2,0.0
9697,0.22813532860463634,0.3,0.2
9698,0.1687480774074712,0.1,0.0
9699,0.18669061121938602,0.2,0.0
9700,0.05083768037419866,0.1,0.0
9701,0.7822794936995322,0.8,0.4
9702,0.24583127833395071,0.4,0.4
9703,0.040274031409625016,0.0,0.0
9704,0.06735060754683496,0.1,0.2
9705,0.05826698439741974,0.1,0.0
9706,0.04749406538558894,0.1,0.0
9707,0.1311908118808316,0.1,0.2
9708,0.0721033462933196,0.0,0.0
9709,0.08113664128926384,0.2,0.2
9710,0.17581008132532894,0.2,0.2
9711,0.19861935219389132,0.1,0.2
9712,0.04574084023849344,0.2,0.2
9713,0.08604094450038902,0.0,0.0
9714,0.035673575203106024,0.0,0.0
9715,0.0895887564784486,0.1,0.2
9716,0.3212498407642562,0.5,0.8
9717,0.03470474082174553,0.0,0.0
9718,0.03202177656096567,0.0,0.0
9719,0.0707277381135792,0.0,0.0
9720,0.0767147042752908,0.0,0.2
9721,0.8725517927240544,0.7,0.6
9722,0.05142142232930573,0.1,0.2
9723,0.03945926537906465,0.0,0.0
9724,0.04644495657637539,0.0,0.0
9725,0.04181088880663904,0.0,0.0
9726,0.024493196511977313,0.1,0.2
9727,0.07999338623674895,0.1,0.0
9728,0.10900685953017827,0.0,0.0
9729,0.11109732348226989,0.0,0.0
9730,0.035967327431566345,0.0,0.0
9731,0.5725256498826871,0.6,0.6
9732,0.13947662632601351,0.1,0.0
9733,0.02414200634660846,0.0,0.0
9734,0.08830791679192654,0.2,0.2
9735,0.05626408397370441,0.1,0.0
9736,0.04102274399288466,0.0,0.0
9737,0.08443023231391995,0.1,0.0
9738,0.08319191094570379,0.2,0.4
9739,0.08460779408691586,0.0,0.0
9740,0.1570276266565035,0.2,0.2
9741,0.25327749345488276,0.2,0.2
9742,0.04315635526496242,0.0,0.2
9743,0.3642984977998168,0.5,1.0
9744,0.20284491429518792,0.2,0.4
9745,0.04763272440493651,0.0,0.0
9746,0.043683249044812474,0.0,0.0
9747,0.07199081830147146,0.1,0.0
9748,0.04399856279308385,0.0,0.0
9749,0.028415836903243893,0.0,0.0
9750,0.030967136718680458,0.1,0.0
9751,0.10958014211824885,0.2,0.2
9752,0.09516621406436049,0.0,0.0
9753,0.07665313321844455,0.0,0.0
9754,0.10492985818705472,0.0,0.0
9755,0.10641798998736374,0.2,0.2
9756,0.04399856279308385,0.1,0.2
9757,0.06838802755074502,0.0,0.0
9758,0.10195043163702634,0.1,0.0
9759,0.09847120243787005,0.2,0.0
9760,0.0666404512113485,0.1,0.2
9761,0.028930600687963888,0.0,0.0
9762,0.0634919578081981,0.0,0.0
9763,0.2402366241836088,0.0,0.0
9764,0.1659197150402814,0.0,0.0
9765,0.06204291838712365,0.0,0.0
9766,0.1075393343164463,0.0,0.0
9767,0.08362755507867176,0.0,0.0
9768,0.022685795972868024,0.0,0.0
9769,0.03556776918737418,0.0,0.0
9770,0.09330006146070734,0.1,0.0
9771,0.14210579514946184,0.2,0.4
9772,0.034951631763985795,0.0,0.0
9773,0.11844974330613317,0.1,0.0
9774,0.2255145108086462,0.3,0.4
9775,0.027338363232795666,0.0,0.0
9776,0.13797380815027002,0.1,0.0
9777,0.024709891634249127,0.0,0.0
9778,0.08884245051358326,0.1,0.0
9779,0.038885147353927486,0.0,0.0
9780,0.06890424540218461,0.0,0.0
9781,0.3750066057318154,0.4,0.8
9782,0.04721365545637357,0.0,0.0
9783,0.047948677032946356,0.0,0.0
9784,0.73053273852156,0.5,0.2
9785,0.03310681895731795,0.0,0.0
9786,0.09077962426230492,0.1,0.2
9787,0.23679065934537302,0.2,0.2
9788,0.061386858517845,0.0,0.0
9789,0.35458129487090373,0.2,0.0
9790,0.036263061100417576,0.1,0.2
9791,0.03828139555804061,0.1,0.0
9792,0.3171881247396795,0.3,0.8
9793,0.06945636740179938,0.1,0.0
9794,0.046505222958266125,0.1,0.2
9795,0.07433246892652895,0.0,0.2
9796,0.05069185594367319,0.1,0.2
9797,0.08371868573747945,0.0,0.0
9798,0.0725633755536169,0.0,0.0
9799,0.048903649434854916,0.0,0.0
9800,0.04401887130512662,0.0,0.0
9801,0.13448634749751145,0.4,0.2
9802,0.0617113939549417,0.1,0.0
9803,0.16642432574808694,0.2,0.4
9804,0.04358719683315245,0.0,0.0
9805,0.06633154989725122,0.0,0.0
9806,0.03591616158303036,0.0,0.0
9807,0.1299763904063176,0.2,0.2
9808,0.02462980384327477,0.0,0.0
9809,0.07400840089301067,0.1,0.2
9810,0.05596970599457631,0.0,0.0
9811,0.05427590954406091,0.1,0.0
9812,0.051492955929303606,0.0,0.0
9813,0.1295808890051231,0.2,0.0
9814,0.04245724071158042,0.0,0.0
9815,0.3938308957575992,0.4,0.6
9816,0.1481046776089877,0.1,0.0
9817,0.5543061402244125,0.9,1.0
9818,0.037708440502131575,0.0,0.0
9819,0.058928136642039726,0.0,0.0
9820,0.025477989667987935,0.0,0.0
9821,0.055940898011884926,0.1,0.2
9822,0.0607335229087496,0.1,0.0
9823,0.07566224506552482,0.1,0.2
9824,0.13636451623034646,0.1,0.0
9825,0.235732148145113,0.4,0.2
9826,0.04564643893079725,0.0,0.0
9827,0.029704202604774067,0.0,0.0
9828,0.045472951624656054,0.0,0.0
9829,0.057731050409228345,0.3,0.2
9830,0.037242406928776124,0.0,0.0
9831,0.05385090793235969,0.0,0.0
9832,0.10937831412250702,0.2,0.0
9833,0.15260480154621642,0.3,0.2
9834,0.07533759464256778,0.0,0.2
9835,0.030788886094820812,0.0,0.0
9836,0.08904631294849637,0.1,0.0
9837,0.12228938970028233,0.2,0.0
9838,0.15198165443065131,0.0,0.0
9839,0.1659621826068574,0.1,0.0
9840,0.11341175829834159,0.0,0.0
9841,0.11266893944108944,0.2,0.4
9842,0.04155066493020783,0.1,0.2
9843,0.28620859432183804,0.2,0.0
9844,0.10046258416816257,0.1,0.2
9845,0.05001491365944012,0.1,0.0
9846,0.041576716132064526,0.0,0.0
9847,0.03767362346840372,0.0,0.0
9848,0.33218538796849906,0.1,0.2
9849,0.05717323762675561,0.1,0.0
9850,0.12529406339398533,0.3,0.0
9851,0.0693435455856241,0.0,0.2
9852,0.18669061121938602,0.4,0.6
9853,0.17307672024314405,0.3,0.2
9854,0.09785085879773495,0.2,0.2
9855,0.44901071740945603,0.4,0.6
9856,0.048235636942746414,0.0,0.0
9857,0.07867737168646265,0.1,0.2
9858,0.11094958377548529,0.0,0.2
9859,0.09442381707456171,0.2,0.4
9860,0.026967260564169374,0.0,0.0
9861,0.09141635835734763,0.0,0.0
9862,0.0321572778994606,0.1,0.0
9863,0.14202611935058454,0.2,0.0
9864,0.08999563078462565,0.0,0.0
9865,0.11078679183197906,0.2,0.2
9866,0.6709201902763778,0.8,0.8
9867,0.03334776631025259,0.1,0.2
9868,0.181862525471134,0.2,0.4
9869,0.04519963457038353,0.1,0.0
9870,0.060406642291183726,0.0,0.0
9871,0.02710382892141477,0.0,0.0
9872,0.031149682230234003,0.0,0.0
9873,0.16771303461796672,0.1,0.2
9874,0.02588357582775113,0.1,0.0
9875,0.11456081222830018,0.2,0.2
9876,0.04732875424661737,0.0,0.0
9877,0.04871052930061484,0.0,0.0
9878,0.03429882272354874,0.0,0.0
9879,0.16751996809748332,0.3,0.2
9880,0.21581469785976795,0.1,0.0
9881,0.8418358211609416,0.5,0.4
9882,0.056136148763599895,0.0,0.0
9883,0.05280302531025378,0.1,0.0
9884,0.18241350148856686,0.2,0.4
9885,0.06526222364503495,0.1,0.0
9886,0.11721036048028527,0.1,0.0
9887,0.041930989254530586,0.0,0.0
9888,0.07964882752232541,0.1,0.0
9889,0.06631953776015104,0.0,0.2
9890,0.11128538389884685,0.0,0.0
9891,0.07635401490279041,0.1,0.2
9892,0.057235600503169747,0.2,0.2
9893,0.04492022619423847,0.0,0.0
9894,0.08216342416801922,0.1,0.0
9895,0.05801435255771395,0.0,0.0
9896,0.07632322386523047,0.1,0.0
9897,0.08579834773284141,0.0,0.0
9898,0.07570714397210049,0.1,0.0
9899,0.14382093308516977,0.0,0.2
9900,0.17060550518133738,0.0,0.0
9901,0.0510858450683697,0.1,0.2
9902,0.1206270701159262,0.1,0.0
9903,0.03640541157758565,0.0,0.0
9904,0.07225147721810203,0.1,0.2
9905,0.0866752333784411,0.0,0.0
9906,0.13947662632601351,0.2,0.2
9907,0.1053505035274518,0.1,0.0
9908,0.1327437618402666,0.2,0.2
9909,0.4535326624148686,0.7,0.4
9910,0.11128538389884685,0.0,0.0
9911,0.08451188837637008,0.1,0.2
9912,0.08641223617418857,0.1,0.0
9913,0.15407948184795986,0.1,0.2
9914,0.051939301067225066,0.0,0.0
9915,0.14575179935073448,0.3,0.2
9916,0.20993866204465583,0.5,0.8
9917,0.30775813141609354,0.0,0.0
9918,0.09544180930317368,0.1,0.0
9919,0.08919085359192967,0.2,0.6
9920,0.04781325047601537,0.0,0.2
9921,0.13057682630220283,0.4,0.4
9922,0.15493510492996804,0.5,0.2
9923,0.13274070867035215,0.3,0.4
9924,0.03158837437475669,0.1,0.2
9925,0.7735843604468563,0.5,0.4
9926,0.08070935606156862,0.2,0.0
9927,0.04488814722833111,0.1,0.0
9928,0.06986369894052984,0.0,0.0
9929,0.3158164191321829,0.1,0.0
9930,0.03960396458879652,0.0,0.0
9931,0.05982258215031205,0.0,0.0
9932,0.1806952747749605,0.0,0.0
9933,0.13087531607448913,0.2,0.2
9934,0.15411861835948984,0.2,0.2
9935,0.07972302950292105,0.0,0.0
9936,0.10140987463003313,0.2,0.2
9937,0.02762004775217524,0.0,0.0
9938,0.3308864334517735,0.1,0.0
9939,0.0721664286283814,0.0,0.0
9940,0.03388424807068657,0.0,0.0
9941,0.07336703406664752,0.3,0.0
9942,0.04450009203014845,0.0,0.0
9943,0.09243578850355208,0.1,0.0
9944,0.032619115380965305,0.0,0.0
9945,0.06876291168966091,0.0,0.0
9946,0.058254418156262824,0.0,0.0
9947,0.197045838345388,0.1,0.0
9948,0.0253442249960137,0.0,0.0
9949,0.07525180108763369,0.0,0.0
9950,0.039616637282296426,0.0,0.2
9951,0.11633455265184765,0.1,0.4
9952,0.8951336647554312,0.9,0.6
9953,0.08698735473393243,0.1,0.0
9954,0.040906512326971955,0.0,0.0
9955,0.2395167436352232,0.2,0.6
9956,0.0700705883367059,0.1,0.2
9957,0.04594852653428042,0.0,0.2
9958,0.06556715203403651,0.2,0.0
9959,0.029702202393380395,0.0,0.0
9960,0.059273924525535,0.0,0.0
9961,0.14198942427721667,0.1,0.0
9962,0.07531896451241321,0.1,0.2
9963,0.16643384770519645,0.2,0.2
9964,0.08830528751166627,0.3,0.4
9965,0.06564853720857405,0.0,0.0
9966,0.7602574354944578,0.5,0.4
9967,0.11412841731420598,0.1,0.2
9968,0.02597012224426301,0.0,0.0
9969,0.05545674455139319,0.0,0.0
9970,0.08178825620440139,0.1,0.0
9971,0.2287293063227507,0.4,0.4
9972,0.0358378075161622,0.0,0.0
9973,0.07752207532553722,0.1,0.0
9974,0.08856577978892417,0.2,0.4
9975,0.06300109681335538,0.1,0.0
9976,0.08267298355322543,0.0,0.0
9977,0.0865735235318743,0.3,0.2
9978,0.07392260901518802,0.1,0.2
9979,0.19592175685009203,0.4,0.6
9980,0.7420298455997669,0.7,0.8
9981,0.03242434502748316,0.1,0.2
9982,0.055732250527254786,0.0,0.0
9983,0.12617044185319806,0.1,0.0
9984,0.05948703387475331,0.0,0.2
9985,0.0953005664755346,0.1,0.0
9986,0.07615218635281037,0.1,0.0
9987,0.033117999393327754,0.1,0.0
9988,0.05504812574752516,0.0,0.0
9989,0.0509501407060468,0.1,0.0
9990,0.07949369458598368,0.0,0.0
9991,0.03237462719854318,0.1,0.0
9992,0.07611322557490115,0.2,0.2
9993,0.06111965747965946,0.0,0.0
9994,0.07153442014183908,0.1,0.2
9995,0.17186954093796697,0.1,0.2
9996,0.08410381220165114,0.0,0.2
9997,0.2455575591864349,0.3,0.4
9998,0.024945497233716543,0.0,0.0
9999,0.42813599000044994,0.5,0.4
10000,0.056256467347080376,0.1,0.0
10001,0.046002885743685586,0.0,0.0
10002,0.03219644474391777,0.1,0.0
10003,0.2087637407024441,0.2,0.2
10004,0.04572042858116613,0.0,0.0
10005,0.06526471699145452,0.0,0.0
10006,0.12755675703649377,0.1,0.4
10007,0.030131127068338606,0.0,0.0
10008,0.1897770777307206,0.2,0.2
10009,0.063322938158216,0.0,0.0
10010,0.13204175734156826,0.3,0.2
10011,0.03874611698558631,0.0,0.0
10012,0.18492291787679505,0.4,0.2
10013,0.08861563812945586,0.1,0.0
10014,0.03560066678020416,0.1,0.2
10015,0.15823945139652196,0.2,0.2
10016,0.11177734534226139,0.1,0.0
10017,0.06526184031554137,0.1,0.0
10018,0.15474614112575155,0.2,0.0
10019,0.11804101542144423,0.0,0.0
10020,0.037948387709658964,0.0,0.0
10021,0.08612936438345145,0.1,0.0
10022,0.05994750031488264,0.1,0.0
10023,0.038279866872564024,0.0,0.2
10024,0.036045233062336965,0.1,0.2
10025,0.14354981909411085,0.0,0.0
10026,0.10475717864646784,0.1,0.0
10027,0.2044867976945132,0.2,0.0
10028,0.6543273281388238,0.4,0.4
10029,0.037244458849600016,0.0,0.0
10030,0.04937383299393,0.0,0.0
10031,0.10309022023497183,0.1,0.0
10032,0.05890737736943644,0.0,0.0
10033,0.11057728245685478,0.0,0.2
10034,0.21873902760619643,0.1,0.0
10035,0.26726490694471555,0.2,0.2
